trans_dt,A,B,O,AB,dow,day,month,year,week,hds,hol_dur,hol_lower,hol_upper,TOTAL,A_ds,A_trend,A_trend_lower,A_trend_upper,A_yhat_lower,A_yhat_upper,A_hol3,A_hol3_lower,A_hol3_upper,A_hol7,A_hol7_lower,A_hol7_upper,A_holidays,A_holidays_lower,A_holidays_upper,A_seasonal,A_seasonal_lower,A_seasonal_upper,A_seasonalities,A_seasonalities_lower,A_seasonalities_upper,A_weekly,A_weekly_lower,A_weekly_upper,A_yearly,A_yearly_lower,A_yearly_upper,A_yhat,B_ds,B_trend,B_trend_lower,B_trend_upper,B_yhat_lower,B_yhat_upper,B_hol3,B_hol3_lower,B_hol3_upper,B_hol7,B_hol7_lower,B_hol7_upper,B_holidays,B_holidays_lower,B_holidays_upper,B_seasonal,B_seasonal_lower,B_seasonal_upper,B_seasonalities,B_seasonalities_lower,B_seasonalities_upper,B_weekly,B_weekly_lower,B_weekly_upper,B_yearly,B_yearly_lower,B_yearly_upper,B_yhat,AB_ds,AB_trend,AB_trend_lower,AB_trend_upper,AB_yhat_lower,AB_yhat_upper,AB_hol3,AB_hol3_lower,AB_hol3_upper,AB_hol7,AB_hol7_lower,AB_hol7_upper,AB_holidays,AB_holidays_lower,AB_holidays_upper,AB_seasonal,AB_seasonal_lower,AB_seasonal_upper,AB_seasonalities,AB_seasonalities_lower,AB_seasonalities_upper,AB_weekly,AB_weekly_lower,AB_weekly_upper,AB_yearly,AB_yearly_lower,AB_yearly_upper,AB_yhat,O_ds,O_trend,O_trend_lower,O_trend_upper,O_yhat_lower,O_yhat_upper,O_hol3,O_hol3_lower,O_hol3_upper,O_hol7,O_hol7_lower,O_hol7_upper,O_holidays,O_holidays_lower,O_holidays_upper,O_seasonal,O_seasonal_lower,O_seasonal_upper,O_seasonalities,O_seasonalities_lower,O_seasonalities_upper,O_weekly,O_weekly_lower,O_weekly_upper,O_yearly,O_yearly_lower,O_yearly_upper,O_yhat,TOTAL_ds,TOTAL_trend,TOTAL_trend_lower,TOTAL_trend_upper,TOTAL_yhat_lower,TOTAL_yhat_upper,TOTAL_hol3,TOTAL_hol3_lower,TOTAL_hol3_upper,TOTAL_hol7,TOTAL_hol7_lower,TOTAL_hol7_upper,TOTAL_holidays,TOTAL_holidays_lower,TOTAL_holidays_upper,TOTAL_seasonal,TOTAL_seasonal_lower,TOTAL_seasonal_upper,TOTAL_seasonalities,TOTAL_seasonalities_lower,TOTAL_seasonalities_upper,TOTAL_weekly,TOTAL_weekly_lower,TOTAL_weekly_upper,TOTAL_yearly,TOTAL_yearly_lower,TOTAL_yearly_upper,TOTAL_yhat
2015-09-11,47.0,45.5,48.0,16.0,4,11,9,2015,37,,,,,156.5,2015-09-11,3.6726976143264256,3.6726976143264256,3.6726976143264256,3.350921381391868,4.290859262914424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16019285632870492,0.16019285632870492,0.16019285632870492,0.16019285632870492,0.16019285632870492,0.16019285632870492,0.12716346196114678,0.12716346196114678,0.12716346196114678,0.03302939436755815,0.03302939436755815,0.03302939436755815,3.8328904706551303,2015-09-11,3.804428780988022,3.804428780988022,3.804428780988022,3.4592570246903294,4.315025989477408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08680057812462735,0.08680057812462735,0.08680057812462735,0.08680057812462735,0.08680057812462735,0.08680057812462735,0.1240266834866825,0.1240266834866825,0.1240266834866825,-0.037226105362055124,-0.037226105362055124,-0.037226105362055124,3.8912293591126494,2015-09-11,2.6100119351077864,2.6100119351077864,2.6100119351077864,1.9919339847551045,3.3779747507021094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07552635782732627,0.07552635782732627,0.07552635782732627,0.07552635782732627,0.07552635782732627,0.07552635782732627,0.13010308265826664,0.13010308265826664,0.13010308265826664,-0.05457672483094037,-0.05457672483094037,-0.05457672483094037,2.685538292935113,2015-09-11,3.7403097402009893,3.7403097402009893,3.7403097402009893,3.4819186824802872,4.297542070130156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700647973648298,0.1700647973648298,0.1700647973648298,0.1700647973648298,0.1700647973648298,0.1700647973648298,0.15827575345163472,0.15827575345163472,0.15827575345163472,0.011789043913195053,0.011789043913195053,0.011789043913195053,3.910374537565819,2015-09-11,4.960405784224824,4.960405784224824,4.960405784224824,4.805092749943984,5.34227373440301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274191210115774,0.1274191210115774,0.1274191210115774,0.1274191210115774,0.1274191210115774,0.1274191210115774,0.1323324151552486,0.1323324151552486,0.1323324151552486,-0.00491329414367121,-0.00491329414367121,-0.00491329414367121,5.087824905236402
2015-09-12,35.5,25.0,64.5,10.0,5,12,9,2015,37,,,,,135.0,2015-09-12,3.672955221367427,3.672955221367427,3.672955221367427,2.970135059760298,3.8697287226277477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2515659682471307,-0.2515659682471307,-0.2515659682471307,-0.2515659682471307,-0.2515659682471307,-0.2515659682471307,-0.2924836544995233,-0.2924836544995233,-0.2924836544995233,0.040917686252392574,0.040917686252392574,0.040917686252392574,3.4213892531202963,2015-09-12,3.804565029398162,3.804565029398162,3.804565029398162,3.0378364487717873,3.8728222444710823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3405915152696709,-0.3405915152696709,-0.3405915152696709,-0.3405915152696709,-0.3405915152696709,-0.3405915152696709,-0.3083228664321335,-0.3083228664321335,-0.3083228664321335,-0.03226864883753738,-0.03226864883753738,-0.03226864883753738,3.463973514128491,2015-09-12,2.610076885224919,2.610076885224919,2.610076885224919,1.5344618004782669,2.950709103347267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3575769623825609,-0.3575769623825609,-0.3575769623825609,-0.3575769623825609,-0.3575769623825609,-0.3575769623825609,-0.3108224955225652,-0.3108224955225652,-0.3108224955225652,-0.04675446685999575,-0.04675446685999575,-0.04675446685999575,2.252499922842358,2015-09-12,3.740351563697492,3.740351563697492,3.740351563697492,3.034181620614221,3.8692883440768893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2867086327528964,-0.2867086327528964,-0.2867086327528964,-0.2867086327528964,-0.2867086327528964,-0.2867086327528964,-0.29086580415497065,-0.29086580415497065,-0.29086580415497065,0.00415717140207428,0.00415717140207428,0.00415717140207428,3.453642930944596,2015-09-12,4.960599132296878,4.960599132296878,4.960599132296878,4.399445159065888,4.9055766884042935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30478946257911027,-0.30478946257911027,-0.30478946257911027,-0.30478946257911027,-0.30478946257911027,-0.30478946257911027,-0.3025676698097585,-0.3025676698097585,-0.3025676698097585,-0.0022217927693517388,-0.0022217927693517388,-0.0022217927693517388,4.655809669717767
2015-09-13,29.5,25.0,30.5,6.0,6,13,9,2015,37,,,,,91.0,2015-09-13,3.673212828408428,3.673212828408428,3.673212828408428,2.8825501853025415,3.7287992535490178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34472386887341855,-0.34472386887341855,-0.34472386887341855,-0.34472386887341855,-0.34472386887341855,-0.34472386887341855,-0.3937125667096999,-0.3937125667096999,-0.3937125667096999,0.04898869783628136,0.04898869783628136,0.04898869783628136,3.3284889595350093,2015-09-13,3.804701277808302,3.804701277808302,3.804701277808302,2.9229450433575033,3.728762784818209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4646186934053072,-0.4646186934053072,-0.4646186934053072,-0.4646186934053072,-0.4646186934053072,-0.4646186934053072,-0.4389558551499182,-0.4389558551499182,-0.4389558551499182,-0.025662838255389047,-0.025662838255389047,-0.025662838255389047,3.3400825844029947,2015-09-13,2.610141835342052,2.610141835342052,2.610141835342052,1.3719835876310313,2.8302556330632576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.491801264021715,-0.491801264021715,-0.491801264021715,-0.491801264021715,-0.491801264021715,-0.491801264021715,-0.45341881177210736,-0.45341881177210736,-0.45341881177210736,-0.03838245224960766,-0.03838245224960766,-0.03838245224960766,2.118340571320337,2015-09-13,3.740393387193995,3.740393387193995,3.740393387193995,2.8458841780357775,3.661836312764833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4647771953066087,-0.4647771953066087,-0.4647771953066087,-0.4647771953066087,-0.4647771953066087,-0.4647771953066087,-0.4620940942441452,-0.4620940942441452,-0.4620940942441452,-0.0026831010624634812,-0.0026831010624634812,-0.0026831010624634812,3.2756161918873863,2015-09-13,4.960792480368931,4.960792480368931,4.960792480368931,4.258023018522634,4.798332578579142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4315480707550949,-0.4315480707550949,-0.4315480707550949,-0.4315480707550949,-0.4315480707550949,-0.4315480707550949,-0.4329483819792327,-0.4329483819792327,-0.4329483819792327,0.0014003112241378177,0.0014003112241378177,0.0014003112241378177,4.5292444096138365
2015-09-14,42.5,60.5,40.0,16.0,0,14,9,2015,38,,,,,159.0,2015-09-14,3.6734704354494294,3.6734704354494294,3.6734704354494294,3.3394057006871902,4.237011527262396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12391929591227019,0.12391929591227019,0.12391929591227019,0.12391929591227019,0.12391929591227019,0.12391929591227019,0.06673729289744945,0.06673729289744945,0.06673729289744945,0.05718200301482072,0.05718200301482072,0.05718200301482072,3.7973897313616995,2015-09-14,3.804837526218442,3.804837526218442,3.804837526218442,3.479891439588861,4.285152112210561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799262268788951,0.0799262268788951,0.0799262268788951,0.0799262268788951,0.0799262268788951,0.0799262268788951,0.09728374246324617,0.09728374246324617,0.09728374246324617,-0.01735751558435107,-0.01735751558435107,-0.01735751558435107,3.8847637530973373,2015-09-14,2.6102067854591846,2.6102067854591846,2.6102067854591846,1.9884222533828477,3.4071064074881434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09163890361142367,0.09163890361142367,0.09163890361142367,0.09163890361142367,0.09163890361142367,0.09163890361142367,0.12118445301864873,0.12118445301864873,0.12118445301864873,-0.029545549407225074,-0.029545549407225074,-0.029545549407225074,2.701845689070608,2015-09-14,3.740435210690498,3.740435210690498,3.740435210690498,3.38341419200078,4.196008961829976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05245871743309842,0.05245871743309842,0.05245871743309842,0.05245871743309842,0.05245871743309842,0.05245871743309842,0.0609541542909441,0.0609541542909441,0.0609541542909441,-0.00849543685784568,-0.00849543685784568,-0.00849543685784568,3.7928939281235965,2015-09-14,4.960985828440984,4.960985828440984,4.960985828440984,4.785342481098285,5.310483206135825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865728819785802,0.0865728819785802,0.0865728819785802,0.0865728819785802,0.0865728819785802,0.0865728819785802,0.08056083502723162,0.08056083502723162,0.08056083502723162,0.006012046951348564,0.006012046951348564,0.006012046951348564,5.0475587104195645
2015-09-15,58.0,75.0,42.5,15.5,1,15,9,2015,38,,,,,191.0,2015-09-15,3.673728042490431,3.673728042490431,3.673728042490431,3.4480931973025633,4.347726483135185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23618671032369934,0.23618671032369934,0.23618671032369934,0.23618671032369934,0.23618671032369934,0.23618671032369934,0.1707542370417782,0.1707542370417782,0.1707542370417782,0.06543247328192112,0.06543247328192112,0.06543247328192112,3.9099147528141303,2015-09-15,3.804973774628582,3.804973774628582,3.804973774628582,3.6112615803362407,4.42409461282613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960996367469318,0.1960996367469318,0.1960996367469318,0.1960996367469318,0.1960996367469318,0.1960996367469318,0.20344370836486303,0.20344370836486303,0.20344370836486303,-0.007344071617931248,-0.007344071617931248,-0.007344071617931248,4.001073411375514,2015-09-15,2.6102717355763176,2.6102717355763176,2.6102717355763176,2.0799249654475074,3.4512573536810853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17967223700171167,0.17967223700171167,0.17967223700171167,0.17967223700171167,0.17967223700171167,0.17967223700171167,0.20000304173352743,0.20000304173352743,0.20000304173352743,-0.02033080473181574,-0.02033080473181574,-0.02033080473181574,2.7899439725780293,2015-09-15,3.7404770341870015,3.7404770341870015,3.7404770341870015,3.5208288674090946,4.364781141193014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19341034942908814,0.19341034942908814,0.19341034942908814,0.19341034942908814,0.19341034942908814,0.19341034942908814,0.2064781213851631,0.2064781213851631,0.2064781213851631,-0.013067771956074989,-0.013067771956074989,-0.013067771956074989,3.9338873836160895,2015-09-15,4.9611791765130375,4.961179176513037,4.961179176513037,4.898884569743575,5.413930293513724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021554195412155,0.2021554195412155,0.2021554195412155,0.2021554195412155,0.2021554195412155,0.2021554195412155,0.19050655611454556,0.19050655611454556,0.19050655611454556,0.011648863426669931,0.011648863426669931,0.011648863426669931,5.163334596054253
2015-09-16,46.0,60.5,28.5,11.5,2,16,9,2015,38,,,,,146.5,2015-09-16,3.6739856495314323,3.6739856495314323,3.6739856495314323,3.464019269437428,4.344799197623509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26685919932200447,0.26685919932200447,0.26685919932200447,0.26685919932200447,0.26685919932200447,0.26685919932200447,0.1931876526670939,0.1931876526670939,0.1931876526670939,0.07367154665491056,0.07367154665491056,0.07367154665491056,3.9408448488534367,2015-09-16,3.805110023038722,3.805110023038722,3.805110023038722,3.612165862327497,4.411200337895991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18850998214016065,0.18850998214016065,0.18850998214016065,0.18850998214016065,0.18850998214016065,0.18850998214016065,0.1841679704666054,0.1841679704666054,0.1841679704666054,0.004342011673555245,0.004342011673555245,0.004342011673555245,3.9936200051788826,2015-09-16,2.6103366856934507,2.6103366856934507,2.6103366856934507,2.0680253373224726,3.515285400033579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16541230262013137,0.16541230262013137,0.16541230262013137,0.16541230262013137,0.16541230262013137,0.16541230262013137,0.17623834646005976,0.17623834646005976,0.17623834646005976,-0.010826043839928379,-0.010826043839928379,-0.010826043839928379,2.775748988313582,2015-09-16,3.740518857683504,3.740518857683504,3.740518857683504,3.4324441940660635,4.316817336365991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481529697288574,0.1481529697288574,0.1481529697288574,0.1481529697288574,0.1481529697288574,0.1481529697288574,0.1643704266767029,0.1643704266767029,0.1643704266767029,-0.016217456947845484,-0.016217456947845484,-0.016217456947845484,3.8886718274123613,2015-09-16,4.961372524585091,4.961372524585091,4.961372524585091,4.894280504935615,5.439740200396548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20418184156484867,0.20418184156484867,0.20418184156484867,0.20418184156484867,0.20418184156484867,0.20418184156484867,0.18586076529773507,0.18586076529773507,0.18586076529773507,0.018321076267113535,0.018321076267113535,0.018321076267113535,5.16555436614994
2015-09-17,32.0,39.0,37.5,19.5,3,17,9,2015,38,,,,,128.0,2015-09-17,3.6742432565724337,3.6742432565724337,3.6742432565724337,3.416641967184889,4.3350467294410535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21018219871780575,0.21018219871780575,0.21018219871780575,0.21018219871780575,0.21018219871780575,0.21018219871780575,0.12835357664078487,0.12835357664078487,0.12835357664078487,0.08182862207702091,0.08182862207702091,0.08182862207702091,3.8844254552902395,2015-09-17,3.8052462714488624,3.8052462714488624,3.8052462714488624,3.57012558019412,4.399021475069082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15597735649055994,0.15597735649055994,0.15597735649055994,0.15597735649055994,0.15597735649055994,0.15597735649055994,0.13835661679962943,0.13835661679962943,0.13835661679962943,0.01762073969093045,0.01762073969093045,0.01762073969093045,3.961223627939422,2015-09-17,2.6104016358105833,2.6104016358105833,2.6104016358105833,2.0341198025976106,3.4375319161566202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559384870416774,0.13559384870416774,0.13559384870416774,0.13559384870416774,0.13559384870416774,0.13559384870416774,0.1367123834230559,0.1367123834230559,0.1367123834230559,-0.0011185347188881196,-0.0011185347188881196,-0.0011185347188881196,2.745995484514751,2015-09-17,3.740560681180007,3.740560681180007,3.740560681180007,3.475615221353203,4.291823146506522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14508574702796412,0.14508574702796412,0.14508574702796412,0.14508574702796412,0.14508574702796412,0.14508574702796412,0.16288144259371107,0.16288144259371107,0.16288144259371107,-0.01779569556574696,-0.01779569556574696,-0.01779569556574696,3.8856464282079712,2015-09-17,4.961565872657144,4.961565872657144,4.961565872657144,4.867218859413249,5.409870927394879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17226841452794234,0.17226841452794234,0.17226841452794234,0.17226841452794234,0.17226841452794234,0.17226841452794234,0.14625548019322607,0.14625548019322607,0.14625548019322607,0.02601293433471626,0.02601293433471626,0.02601293433471626,5.133834287185087
2015-09-18,35.5,44.5,32.0,3.0,4,18,9,2015,38,,,,,115.0,2015-09-18,3.6745008636134346,3.6745008636134346,3.6745008636134346,3.4321873133781846,4.338809220696043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169959958917366,0.2169959958917366,0.2169959958917366,0.2169959958917366,0.2169959958917366,0.2169959958917366,0.12716346196178993,0.12716346196178993,0.12716346196178993,0.08983253392994665,0.08983253392994665,0.08983253392994665,3.891496859505171,2015-09-18,3.8053825198590028,3.8053825198590028,3.8053825198590028,3.566961423811329,4.363622699098472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563950145132108,0.1563950145132108,0.1563950145132108,0.1563950145132108,0.1563950145132108,0.1563950145132108,0.12402668348737361,0.12402668348737361,0.12402668348737361,0.032368331025837166,0.032368331025837166,0.032368331025837166,3.9617775343722137,2015-09-18,2.6104665859277163,2.6104665859277163,2.6104665859277163,2.0755991770283133,3.478463499248125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138809340783284,0.138809340783284,0.138809340783284,0.138809340783284,0.138809340783284,0.138809340783284,0.13010308265901938,0.13010308265901938,0.13010308265901938,0.008706258124264607,0.008706258124264607,0.008706258124264607,2.7492759267110003,2015-09-18,3.74060250467651,3.74060250467651,3.74060250467651,3.477669075933919,4.307413913013665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140584580754855,0.140584580754855,0.140584580754855,0.140584580754855,0.140584580754855,0.140584580754855,0.15827575345225528,0.15827575345225528,0.15827575345225528,-0.0176911726974003,-0.0176911726974003,-0.0176911726974003,3.881187085431365,2015-09-18,4.961759220729197,4.961759220729197,4.961759220729197,4.845043627836952,5.39197916204486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16701474833728938,0.16701474833728938,0.16701474833728938,0.16701474833728938,0.16701474833728938,0.16701474833728938,0.13233241515592725,0.13233241515592725,0.13233241515592725,0.034682333181362116,0.034682333181362116,0.034682333181362116,5.128773969066486
2015-09-19,29.5,46.0,23.0,14.5,5,19,9,2015,38,,,,,113.0,2015-09-19,3.674758470654436,3.674758470654436,3.674758470654436,3.0248454535858786,3.901837435366871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19487059609219626,-0.19487059609219626,-0.19487059609219626,-0.19487059609219626,-0.19487059609219626,-0.19487059609219626,-0.29248365449927866,-0.29248365449927866,-0.29248365449927866,0.09761305840708236,0.09761305840708236,0.09761305840708236,3.4798878745622397,2015-09-19,3.8055187682691427,3.8055187682691427,3.8055187682691427,3.1482374726079008,3.9691048487791214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2599037799896886,-0.2599037799896886,-0.2599037799896886,-0.2599037799896886,-0.2599037799896886,-0.2599037799896886,-0.30832286643193524,-0.30832286643193524,-0.30832286643193524,0.04841908644224667,0.04841908644224667,0.04841908644224667,3.5456149882794543,2015-09-19,2.6105315360448493,2.6105315360448493,2.6105315360448493,1.6419555440204205,3.0111920111562083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29225669284829475,-0.29225669284829475,-0.29225669284829475,-0.29225669284829475,-0.29225669284829475,-0.29225669284829475,-0.3108224955223154,-0.3108224955223154,-0.3108224955223154,0.018565802674020675,0.018565802674020675,0.018565802674020675,2.3182748431965545,2015-09-19,3.7406443281730133,3.7406443281730133,3.7406443281730133,3.0134708686092275,3.8654749279382936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3066985893894237,-0.3066985893894237,-0.3066985893894237,-0.3066985893894237,-0.3066985893894237,-0.3066985893894237,-0.2908658041549227,-0.2908658041549227,-0.2908658041549227,-0.015832785234500945,-0.015832785234500945,-0.015832785234500945,3.4339457387835894,2015-09-19,4.961952568801251,4.961952568801251,4.961952568801251,4.468163451191897,4.979066175688612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25830648444700033,-0.25830648444700033,-0.25830648444700033,-0.25830648444700033,-0.25830648444700033,-0.25830648444700033,-0.302567669809569,-0.302567669809569,-0.302567669809569,0.044261185362568706,0.044261185362568706,0.044261185362568706,4.703646084354251
2015-09-20,12.5,31.0,12.5,17.0,6,20,9,2015,38,,,,,73.0,2015-09-20,3.675016077695437,3.675016077695437,3.675016077695437,2.921927842936368,3.8346268498055913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28861016439891995,-0.28861016439891995,-0.28861016439891995,-0.28861016439891995,-0.28861016439891995,-0.28861016439891995,-0.3937125667096152,-0.3937125667096152,-0.3937125667096152,0.10510240231069526,0.10510240231069526,0.10510240231069526,3.386405913296517,2015-09-20,3.8056550166792826,3.8056550166792826,3.8056550166792826,3.035856285663016,3.8511338502710153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37338748885733264,-0.37338748885733264,-0.37338748885733264,-0.37338748885733264,-0.37338748885733264,-0.37338748885733264,-0.4389558551497922,-0.4389558551497922,-0.4389558551497922,0.06556836629245956,0.06556836629245956,0.06556836629245956,3.43226752782195,2015-09-20,2.610596486161982,2.610596486161982,2.610596486161982,1.4472966235102969,2.9216513856747612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.425037322101786,-0.425037322101786,-0.425037322101786,-0.425037322101786,-0.425037322101786,-0.425037322101786,-0.4534188117719727,-0.4534188117719727,-0.4534188117719727,0.02838148967018665,0.02838148967018665,0.02838148967018665,2.185559164060196,2015-09-20,3.7406861516695162,3.7406861516695162,3.7406861516695162,2.853650066133527,3.69419617158529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47428550582960133,-0.47428550582960133,-0.47428550582960133,-0.47428550582960133,-0.47428550582960133,-0.47428550582960133,-0.46209409424401826,-0.46209409424401826,-0.46209409424401826,-0.012191411585583048,-0.012191411585583048,-0.012191411585583048,3.266400645839915,2015-09-20,4.962145916873304,4.962145916873304,4.962145916873304,4.320495678680401,4.839263726487206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3782919413120468,-0.3782919413120468,-0.3782919413120468,-0.3782919413120468,-0.3782919413120468,-0.3782919413120468,-0.43294838197911795,-0.43294838197911795,-0.43294838197911795,0.05465644066707115,0.05465644066707115,0.05465644066707115,4.583853975561257
